,card,user,rating
1362,166,92,1.0
1363,166,97,1.0
1364,166,103,2.0
1365,166,108,1.0
1366,167,13,1.0
1367,167,35,1.0
1368,167,74,1.0
1369,167,79,1.0
1370,167,97,1.0
1371,167,99,1.0
1372,167,102,1.0
1373,168,2,1.0
1374,168,10,1.0
1375,168,13,1.0
1376,168,24,1.0
1377,168,26,2.0
1378,168,38,1.0
1379,168,41,1.0
1380,168,53,1.0
1381,168,64,1.0
1382,168,80,1.0
1383,168,81,1.0
1384,168,87,1.0
1385,168,92,1.0
1386,168,94,1.0
1387,168,109,1.0
1388,169,44,2.0
1389,169,80,1.0
1390,169,87,1.0
1391,169,94,1.0
1392,170,7,1.0
1393,170,14,1.0
1394,170,24,1.0
1395,170,25,2.0
1396,170,49,1.0
1397,170,63,3.0
1398,170,77,1.0
1399,170,82,1.0
1400,170,101,2.0
1401,171,24,1.0
1402,171,25,2.0
1403,171,39,2.0
1404,171,42,2.0
1405,171,47,2.0
1406,171,59,2.0
1407,171,60,1.0
1408,171,82,1.0
1409,171,85,1.0
1410,172,2,1.0
1411,172,5,1.0
1412,172,14,1.0
1413,172,22,2.0
1414,172,46,1.0
1415,172,50,1.0
1416,172,55,1.0
1417,172,56,2.0
1418,172,67,1.0
1419,172,68,1.0
1420,172,71,1.0
1421,172,80,1.0
1422,172,93,1.0
1423,173,21,2.0
1424,173,29,1.0
1425,173,31,1.0
1426,173,42,1.0
1427,173,73,1.0
1428,173,76,2.0
1429,173,107,1.0
1430,174,26,1.0
1431,174,53,1.0
1432,174,64,1.0
1433,174,92,1.0
1434,174,97,1.0
1435,174,101,1.0
1436,174,103,2.0
1437,174,104,1.0
1438,175,9,1.0
1439,175,10,2.0
1440,175,27,1.0
1441,175,42,2.0
1442,175,47,1.0
1443,175,53,1.0
1444,175,66,2.0
1445,175,67,1.0
1446,175,89,2.0
1447,175,93,1.0
1448,175,102,1.0
1449,175,106,1.0
1450,175,109,1.0
1451,176,14,1.0
1452,176,30,1.0
1453,176,33,1.0
1454,176,40,1.0
1455,176,45,2.0
1456,176,84,2.0
1457,176,92,1.0
1458,176,97,1.0
1459,177,9,2.0
1460,177,30,1.0
1461,177,38,1.0
1462,177,60,1.0
1463,177,69,1.0
1464,177,73,1.0
1465,177,81,2.0
1466,177,100,1.0
1467,178,1,1.0
1468,178,17,3.0
1469,178,37,1.0
1470,178,42,1.0
1471,179,2,1.0
1472,179,7,1.0
1473,179,16,1.0
1474,179,23,2.0
1475,179,25,2.0
1476,179,54,1.0
1477,179,60,1.0
1478,179,70,2.0
1479,179,85,1.0
1480,179,90,2.0
1481,180,16,1.0
1482,180,45,1.0
1483,180,59,1.0
1484,180,79,1.0
1485,180,88,1.0
1486,181,1,2.0
1487,181,5,2.0
1488,181,11,2.0
1489,181,33,1.0
1490,181,41,1.0
1491,181,44,1.0
1492,181,96,1.0
1493,182,3,1.0
1494,182,25,2.0
1495,182,34,2.0
1496,182,51,2.0
1497,182,53,1.0
1498,182,67,1.0
1499,182,68,2.0
1500,182,76,2.0
1501,182,87,1.0
1502,182,108,1.0
1503,183,20,1.0
1504,183,29,1.0
1505,183,36,1.0
1506,183,41,1.0
1507,183,57,1.0
1508,183,67,1.0
1509,184,7,1.0
1510,184,28,1.0
1511,184,32,1.0
1512,184,35,2.0
1513,184,47,1.0
1514,184,59,1.0
1515,184,60,2.0
1516,184,75,1.0
1517,184,79,2.0
1518,184,101,1.0
1519,185,5,1.0
1520,185,20,1.0
1521,185,37,1.0
1522,185,52,1.0
1523,185,66,1.0
1524,185,83,1.0
1525,185,89,2.0
1526,185,108,1.0
1527,186,24,1.0
1528,186,49,1.0
1529,186,61,2.0
1530,186,63,1.0
1531,186,87,1.0
1532,186,108,1.0
1533,187,5,1.0
1534,187,32,1.0
1535,187,43,1.0
1536,187,57,1.0
1537,187,72,1.0
1538,187,95,2.0
1539,188,8,2.0
1540,188,13,1.0
1541,188,14,1.0
1542,188,19,2.0
1543,188,54,2.0
1544,188,56,1.0
1545,188,76,1.0
1546,188,92,1.0
1547,189,1,1.0
1548,189,9,1.0
1549,189,40,1.0
1550,189,48,1.0
1551,189,56,2.0
1552,189,70,1.0
1553,189,72,2.0
1554,189,73,1.0
1555,189,79,2.0
1556,189,87,1.0
1557,190,18,1.0
1558,190,22,2.0
1559,190,41,1.0
1560,190,52,1.0
1561,190,62,1.0
1562,190,77,2.0
1563,190,107,1.0
1564,191,14,1.0
1565,191,30,1.0
1566,191,62,2.0
1567,191,100,1.0
1568,192,2,1.0
1569,192,3,1.0
1570,192,9,2.0
1571,192,38,1.0
1572,192,48,3.0
1573,192,50,1.0
1574,192,63,2.0
1575,192,75,2.0
1576,192,83,2.0
1577,192,84,1.0
1578,192,99,1.0
1579,192,100,2.0
1580,192,102,1.0
1581,192,103,1.0
1582,193,9,1.0
1583,193,25,1.0
1584,193,35,2.0
1585,193,41,1.0
1586,193,42,1.0
1587,193,98,1.0
1588,193,101,1.0
1589,194,13,2.0
1590,194,18,1.0
1591,194,26,1.0
1592,194,30,1.0
1593,194,35,1.0
1594,194,37,1.0
1595,194,41,1.0
1596,194,45,1.0
1597,194,56,2.0
1598,194,58,1.0
1599,194,76,1.0
1600,194,79,1.0
1601,194,82,2.0
1602,195,28,1.0
1603,195,62,2.0
1604,195,64,1.0
1605,195,73,2.0
1606,195,79,1.0
1607,195,83,2.0
1608,195,87,1.0
1609,195,105,1.0
1610,196,8,2.0
1611,196,13,1.0
1612,196,33,1.0
1613,196,69,1.0
1614,196,72,1.0
1615,196,78,2.0
1616,196,90,1.0
1617,196,92,1.0
1618,196,105,1.0
1619,197,6,2.0
1620,197,7,2.0
1621,197,8,1.0
1622,197,31,1.0
1623,197,40,1.0
1624,197,91,1.0
1625,197,95,2.0
1626,197,97,1.0
1627,197,106,1.0
1628,198,7,1.0
1629,198,13,1.0
1630,198,16,1.0
1631,198,33,2.0
1632,198,59,1.0
1633,198,65,1.0
1634,198,76,1.0
1635,198,89,2.0
1636,198,106,1.0
1637,199,1,1.0
1638,199,2,1.0
1639,199,25,1.0
1640,199,35,3.0
1641,199,47,1.0
1642,199,49,1.0
1643,199,59,1.0
1644,199,71,1.0
1645,199,72,1.0
1646,199,74,1.0
1647,199,76,2.0
1648,199,81,2.0
1649,199,83,1.0
1650,199,95,1.0
1651,199,98,1.0
1652,200,15,1.0
1653,200,30,1.0
1654,200,43,1.0
1655,200,58,1.0
1656,200,62,1.0
1657,200,83,1.0
1658,200,86,1.0
1659,200,96,1.0
1660,201,10,2.0
1661,201,12,1.0
1662,201,19,1.0
1663,201,66,1.0
1664,201,105,2.0
1665,201,106,1.0
1666,201,107,1.0
1667,202,8,2.0
1668,202,15,1.0
1669,202,20,1.0
1670,202,22,2.0
1671,202,26,1.0
1672,202,53,1.0
1673,202,82,2.0
1674,203,1,1.0
1675,203,3,2.0
1676,203,26,1.0
1677,203,35,1.0
1678,203,37,1.0
1679,203,39,2.0
1680,203,53,2.0
1681,203,73,1.0
1682,203,74,1.0
1683,203,75,1.0
1684,203,80,1.0
1685,203,88,2.0
1686,203,95,2.0
1687,203,102,2.0
1688,203,105,2.0
1689,204,2,1.0
1690,204,15,1.0
1691,204,20,1.0
1692,204,36,1.0
1693,204,44,2.0
1694,204,60,1.0
1695,204,61,2.0
1696,204,65,2.0
1697,204,67,1.0
1698,204,74,2.0
1699,204,75,2.0
1700,204,80,2.0
1701,205,3,1.0
1702,205,13,1.0
1703,205,23,2.0
1704,205,31,1.0
1705,205,46,1.0
1706,205,49,1.0
1707,205,73,1.0
1708,205,76,1.0
1709,205,89,1.0
1710,205,102,1.0
1711,205,103,1.0
1712,206,17,1.0
1713,206,27,1.0
1714,206,29,1.0
1715,206,54,2.0
1716,206,63,2.0
1717,206,65,2.0
1718,206,69,2.0
1719,206,75,1.0
1720,206,105,1.0
1721,207,10,2.0
1722,207,14,1.0
1723,207,47,1.0
1724,207,93,1.0
1725,207,105,2.0
1726,208,11,2.0
1727,208,13,2.0
1728,208,18,1.0
1729,208,38,1.0
1730,208,63,1.0
1731,208,76,2.0
1732,208,83,2.0
1733,208,100,1.0
1734,209,62,1.0
1735,209,69,1.0
1736,209,81,2.0
1737,209,89,2.0
1738,210,12,1.0
1739,210,22,1.0
1740,210,29,2.0
1741,210,37,1.0
1742,210,75,2.0
1743,210,104,1.0
1744,210,105,1.0
1745,211,3,1.0
1746,211,26,1.0
1747,211,41,2.0
1748,211,42,2.0
1749,211,47,2.0
1750,211,53,2.0
1751,211,58,1.0
1752,211,65,1.0
1753,211,67,1.0
1754,211,72,1.0
1755,212,6,1.0
1756,212,26,1.0
1757,212,44,1.0
1758,212,69,2.0
1759,212,89,1.0
1760,213,16,2.0
1761,213,29,1.0
1762,213,41,2.0
1763,213,66,1.0
1764,213,78,2.0
1765,213,95,1.0
1766,214,7,1.0
1767,214,18,1.0
1768,214,19,1.0
1769,214,35,1.0
1770,214,70,2.0
1771,214,79,1.0
1772,214,100,2.0
1773,214,103,1.0
1774,215,6,1.0
1775,215,7,1.0
1776,215,23,1.0
1777,215,25,1.0
1778,215,40,1.0
1779,215,41,1.0
1780,215,51,1.0
1781,215,53,2.0
1782,215,55,1.0
1783,215,70,1.0
1784,215,89,2.0
1785,216,5,1.0
1786,216,16,2.0
1787,216,34,2.0
1788,216,44,1.0
1789,216,55,1.0
1790,216,58,1.0
1791,216,77,1.0
1792,216,86,2.0
1793,216,91,1.0
1794,216,98,1.0
1795,217,2,1.0
1796,217,5,1.0
1797,217,15,1.0
1798,217,43,3.0
1799,217,44,1.0
1800,217,51,1.0
1801,217,54,2.0
1802,217,62,1.0
1803,217,101,1.0
1804,218,36,1.0
1805,218,51,2.0
1806,218,81,1.0
1807,219,13,2.0
1808,219,14,1.0
1809,219,59,1.0
1810,219,66,2.0
1811,219,80,1.0
1812,219,91,1.0
1813,220,47,1.0
1814,220,50,1.0
1815,220,64,1.0
1816,220,88,2.0
1817,221,50,1.0
1818,221,61,1.0
1819,221,64,1.0
1820,221,79,1.0
1821,221,96,2.0
1822,222,3,1.0
1823,222,5,1.0
1824,222,10,1.0
1825,222,15,1.0
1826,222,25,1.0
1827,222,79,2.0
1828,223,16,1.0
1829,223,18,1.0
1830,223,23,1.0
1831,223,44,1.0
1832,223,65,1.0
1833,223,71,1.0
1834,223,87,2.0
1835,223,99,1.0
1836,224,29,1.0
1837,224,46,1.0
1838,224,63,1.0
1839,224,72,2.0
1840,224,73,2.0
1841,224,88,1.0
1842,224,91,1.0
1843,224,102,1.0
1844,225,7,2.0
1845,225,20,1.0
1846,225,24,1.0
1847,225,27,1.0
1848,225,35,1.0
1849,225,50,2.0
1850,225,59,1.0
1851,225,64,2.0
1852,225,66,1.0
1853,225,89,1.0
1854,226,26,1.0
1855,226,38,1.0
1856,226,71,1.0
1857,226,77,1.0
1858,226,78,1.0
1859,226,93,1.0
1860,226,102,1.0
1861,227,21,1.0
1862,227,24,1.0
1863,227,32,2.0
1864,227,37,3.0
1865,227,40,1.0
1866,227,47,1.0
1867,227,52,1.0
1868,227,67,1.0
1869,227,71,1.0
1870,227,96,1.0
1871,228,5,1.0
1872,228,17,2.0
1873,228,59,1.0
1874,228,62,2.0
1875,228,63,1.0
1876,228,64,2.0
1877,228,95,2.0
1878,228,108,1.0
1879,229,23,2.0
1880,229,50,2.0
1881,229,56,2.0
1882,229,99,1.0
1883,229,106,1.0
1884,229,108,2.0
1885,230,9,1.0
1886,230,46,1.0
1887,230,54,1.0
1888,230,100,1.0
1889,230,102,1.0
1890,230,105,1.0
1891,231,10,1.0
1892,231,13,1.0
1893,231,50,2.0
1894,231,83,1.0
1895,231,95,1.0
1896,232,3,2.0
1897,232,17,1.0
1898,232,26,2.0
1899,232,47,1.0
1900,232,61,1.0
1901,232,68,1.0
1902,232,69,2.0
1903,232,71,1.0
1904,232,88,1.0
1905,232,93,1.0
1906,233,2,1.0
1907,233,19,2.0
1908,233,49,1.0
1909,233,53,2.0
1910,233,56,1.0
1911,233,59,1.0
1912,233,65,2.0
1913,233,77,1.0
1914,233,86,2.0
1915,233,94,1.0
1916,234,9,1.0
1917,234,25,1.0
1918,234,48,2.0
1919,234,58,2.0
1920,234,96,2.0
1921,234,99,1.0
1922,235,6,1.0
1923,235,13,1.0
1924,235,25,1.0
1925,235,50,1.0
1926,235,51,1.0
1927,235,53,1.0
1928,235,69,2.0
1929,235,84,2.0
1930,236,10,1.0
1931,236,29,1.0
1932,236,34,1.0
1933,236,40,1.0
1934,236,76,1.0
1935,236,91,2.0
1936,236,99,2.0
1937,236,101,1.0
1938,236,103,2.0
1939,236,108,1.0
1940,237,22,1.0
1941,237,67,1.0
1942,237,91,1.0
1943,238,11,1.0
1944,238,16,1.0
1945,238,30,2.0
1946,238,47,1.0
1947,238,52,1.0
1948,238,62,1.0
1949,238,69,2.0
1950,238,92,1.0
1951,238,93,1.0
1952,238,98,1.0
1953,238,106,1.0
1954,239,17,2.0
1955,239,59,1.0
1956,239,78,1.0
1957,239,80,1.0
1958,239,91,1.0
1959,239,99,1.0
1960,240,7,2.0
1961,240,21,1.0
1962,240,25,1.0
1963,240,29,1.0
1964,240,37,2.0
1965,240,38,1.0
1966,240,40,1.0
1967,240,53,2.0
1968,240,66,2.0
1969,240,94,1.0
1970,241,31,1.0
1971,241,34,1.0
1972,241,59,1.0
1973,241,63,1.0
1974,241,87,1.0
1975,241,101,2.0
1976,242,10,2.0
1977,242,43,1.0
1978,242,70,1.0
1979,242,73,1.0
1980,242,78,1.0
1981,242,90,1.0
1982,242,96,1.0
1983,242,102,3.0
1984,242,109,1.0
1985,243,16,2.0
1986,243,44,1.0
1987,243,49,1.0
1988,243,53,1.0
1989,243,54,1.0
1990,243,60,1.0
1991,243,63,2.0
1992,243,72,1.0
1993,244,2,1.0
1994,244,12,2.0
1995,244,33,2.0
1996,244,42,1.0
1997,244,50,1.0
1998,244,61,1.0
1999,244,76,1.0
2000,244,77,1.0
2001,244,91,1.0
2002,244,105,1.0
2003,245,3,1.0
2004,245,11,1.0
2005,245,31,1.0
2006,245,49,3.0
2007,245,65,1.0
2008,245,78,1.0
2009,245,81,1.0
2010,245,92,1.0
2011,246,3,1.0
2012,246,7,1.0
2013,246,10,1.0
2014,246,26,2.0
2015,246,39,2.0
2016,246,57,1.0
2017,246,58,2.0
2018,246,62,1.0
2019,246,64,1.0
2020,246,74,1.0
2021,246,87,2.0
2022,247,22,1.0
2023,247,29,1.0
2024,247,31,1.0
2025,247,36,1.0
2026,247,39,1.0
2027,247,83,1.0
2028,247,84,1.0
2029,247,91,1.0
2030,247,92,1.0
2031,248,22,1.0
2032,248,26,1.0
2033,248,35,2.0
2034,248,42,1.0
2035,248,62,1.0
2036,248,68,2.0
2037,248,73,3.0
2038,248,82,1.0
2039,248,85,1.0
2040,249,8,2.0
2041,249,11,1.0
2042,249,22,1.0
2043,249,23,1.0
2044,249,24,1.0
2045,249,38,2.0
2046,249,46,1.0
2047,249,47,1.0
2048,249,49,1.0
2049,249,50,1.0
2050,249,74,1.0
2051,249,78,2.0
2052,249,98,2.0
2053,249,101,2.0
2054,249,109,1.0
2055,250,5,3.0
2056,250,9,1.0
2057,250,21,2.0
2058,250,35,2.0
2059,250,37,1.0
2060,250,49,1.0
2061,250,63,1.0
2062,250,64,1.0
2063,250,82,2.0
2064,250,106,1.0
2065,251,2,3.0
2066,251,26,2.0
2067,251,44,1.0
2068,251,80,1.0
2069,251,82,1.0
2070,251,96,1.0
2071,251,104,1.0
2072,252,25,2.0
2073,252,35,1.0
2074,252,46,1.0
2075,252,57,1.0
2076,252,69,2.0
2077,252,73,1.0
2078,252,82,1.0
2079,252,101,1.0
2080,253,28,1.0
2081,253,42,1.0
2082,253,53,1.0
2083,253,61,1.0
2084,253,71,1.0
2085,253,94,1.0
2086,253,105,2.0
2087,253,108,1.0
2088,253,109,2.0
2089,254,23,1.0
2090,254,25,1.0
2091,254,26,2.0
2092,254,28,1.0
2093,254,34,2.0
2094,254,36,2.0
2095,254,37,1.0
2096,254,45,1.0
2097,254,86,1.0
2098,254,91,1.0
2099,254,100,1.0
2100,254,101,1.0
2101,254,102,1.0
2102,255,25,2.0
2103,255,27,1.0
2104,255,30,1.0
2105,255,43,1.0
2106,255,51,1.0
2107,255,60,2.0
2108,255,76,2.0
2109,255,83,2.0
2110,255,109,1.0
2111,256,22,1.0
2112,256,24,1.0
2113,256,57,2.0
2114,256,96,1.0
2115,257,12,1.0
2116,257,17,1.0
2117,257,18,1.0
2118,257,21,1.0
2119,257,61,1.0
2120,257,81,1.0
2121,257,109,1.0
2122,258,2,1.0
2123,258,17,1.0
2124,258,19,2.0
2125,258,23,1.0
2126,258,28,2.0
2127,258,44,1.0
2128,258,59,1.0
2129,258,87,1.0
2130,259,11,1.0
2131,259,44,2.0
2132,259,69,1.0
2133,259,75,1.0
2134,259,86,1.0
2135,259,105,1.0
2136,260,6,1.0
2137,260,23,1.0
2138,260,39,1.0
2139,260,46,1.0
2140,260,48,2.0
2141,260,97,1.0
2142,261,1,1.0
2143,261,8,1.0
2144,261,24,1.0
2145,261,53,1.0
2146,261,72,1.0
2147,261,77,1.0
2148,261,90,2.0
2149,261,96,1.0
2150,262,2,3.0
2151,262,12,1.0
2152,262,37,1.0
2153,262,41,2.0
2154,262,57,2.0
2155,262,77,1.0
2156,262,78,2.0
2157,262,82,1.0
2158,262,104,2.0
2159,263,13,2.0
2160,263,32,2.0
2161,263,61,1.0
2162,263,62,2.0
2163,263,63,1.0
2164,263,74,1.0
2165,263,88,1.0
2166,264,20,1.0
2167,264,55,2.0
2168,264,56,1.0
2169,264,57,1.0
2170,264,71,1.0
2171,264,89,2.0
2172,264,93,2.0
2173,264,101,2.0
2174,264,104,1.0
2175,265,10,1.0
2176,265,22,1.0
2177,265,36,1.0
2178,265,55,2.0
2179,265,58,1.0
2180,265,59,1.0
2181,265,65,1.0
2182,265,70,1.0
2183,265,87,1.0
2184,266,5,1.0
2185,266,23,2.0
2186,266,56,1.0
2187,266,65,2.0
2188,266,75,1.0
2189,266,102,1.0
2190,266,104,1.0
2191,266,105,2.0
2192,266,108,1.0
2193,267,9,1.0
2194,267,11,1.0
2195,267,36,1.0
2196,267,44,1.0
2197,267,73,1.0
2198,267,91,1.0
2199,267,95,1.0
2200,268,2,1.0
2201,268,9,1.0
2202,268,26,1.0
2203,268,27,1.0
2204,268,31,1.0
2205,268,38,1.0
2206,268,39,2.0
2207,268,53,1.0
2208,268,60,2.0
2209,268,61,2.0
2210,268,85,2.0
2211,268,90,1.0
2212,268,105,1.0
2213,268,107,1.0
2214,269,2,1.0
2215,269,36,1.0
2216,269,62,1.0
2217,269,68,2.0
2218,270,7,1.0
2219,270,46,1.0
2220,270,47,2.0
2221,270,57,1.0
2222,270,92,1.0
2223,271,11,1.0
2224,271,31,3.0
2225,271,48,1.0
2226,271,52,1.0
2227,271,58,1.0
2228,271,74,1.0
2229,271,80,1.0
2230,271,92,2.0
2231,272,10,2.0
2232,272,23,1.0
2233,272,35,2.0
2234,272,61,2.0
2235,272,63,1.0
2236,272,67,1.0
2237,272,92,2.0
2238,273,2,1.0
2239,273,9,2.0
2240,273,17,1.0
2241,273,36,1.0
2242,273,42,1.0
2243,273,57,1.0
2244,273,70,2.0
2245,273,77,1.0
2246,273,86,2.0
2247,273,91,1.0
2248,274,9,1.0
2249,274,34,1.0
2250,274,38,1.0
2251,274,41,1.0
2252,274,48,2.0
2253,274,58,1.0
2254,274,74,3.0
2255,274,84,1.0
2256,274,91,1.0
2257,274,94,1.0
2258,274,103,2.0
2259,275,3,1.0
2260,275,11,2.0
2261,275,13,1.0
2262,275,25,1.0
2263,275,27,1.0
2264,275,41,2.0
2265,275,65,1.0
2266,275,81,1.0
2267,275,89,1.0
2268,275,99,1.0
2269,276,6,1.0
2270,276,8,1.0
2271,276,19,1.0
2272,276,33,1.0
2273,276,38,1.0
2274,276,55,2.0
2275,276,63,1.0
2276,276,65,1.0
2277,276,77,1.0
2278,276,88,1.0
2279,276,89,1.0
2280,277,2,3.0
2281,277,6,1.0
2282,277,46,1.0
2283,277,55,2.0
2284,277,69,2.0
2285,277,74,1.0
2286,277,89,2.0
2287,278,20,1.0
2288,278,30,1.0
2289,278,50,1.0
2290,278,96,1.0
2291,279,1,1.0
2292,279,2,1.0
2293,279,5,1.0
2294,279,18,1.0
2295,279,24,2.0
2296,279,39,1.0
2297,279,64,1.0
2298,279,89,1.0
2299,280,2,1.0
2300,280,18,3.0
2301,280,39,1.0
2302,280,49,2.0
2303,280,54,1.0
2304,280,56,1.0
2305,280,60,1.0
2306,280,72,1.0
2307,280,81,1.0
2308,280,93,2.0
2309,280,105,1.0
2310,281,2,1.0
2311,281,12,1.0
2312,281,13,3.0
2313,281,15,1.0
2314,281,25,1.0
2315,281,41,1.0
2316,281,58,2.0
2317,281,79,1.0
2318,281,82,1.0
2319,281,84,1.0
2320,281,88,1.0
2321,281,89,1.0
2322,281,93,1.0
2323,281,98,1.0
2324,281,104,1.0
2325,282,1,3.0
2326,282,47,1.0
2327,282,64,1.0
2328,282,93,2.0
2329,282,102,1.0
2330,282,103,1.0
2331,282,108,1.0
2332,283,17,1.0
2333,283,18,1.0
2334,283,19,2.0
2335,283,43,1.0
2336,283,74,1.0
2337,283,92,1.0
2338,283,98,1.0
2339,284,17,1.0
2340,284,23,2.0
2341,284,27,1.0
2342,284,35,2.0
2343,284,78,2.0
2344,284,82,1.0
2345,284,86,1.0
2346,284,95,1.0
2347,284,96,1.0
2348,284,99,2.0
2349,285,3,1.0
2350,285,31,1.0
2351,285,57,1.0
2352,285,73,1.0
2353,286,5,2.0
2354,286,25,1.0
2355,286,32,2.0
2356,286,48,1.0
2357,286,51,1.0
2358,286,72,1.0
2359,286,75,1.0
2360,286,78,2.0
2361,286,85,1.0
2362,286,91,2.0
2363,286,98,2.0
2364,286,100,1.0
2365,286,106,1.0
2366,287,10,2.0
2367,287,30,1.0
2368,287,51,1.0
2369,287,53,1.0
2370,287,68,1.0
2371,287,74,2.0
2372,287,96,1.0
2373,287,104,1.0
2374,288,2,1.0
2375,288,5,1.0
2376,288,11,2.0
2377,288,13,1.0
2378,288,23,2.0
2379,288,31,1.0
2380,288,38,1.0
2381,288,53,1.0
2382,288,54,1.0
2383,288,91,2.0
2384,288,97,2.0
2385,289,5,2.0
2386,289,19,2.0
2387,289,25,1.0
2388,289,62,2.0
2389,289,72,1.0
2390,289,102,2.0
2391,290,7,2.0
2392,290,19,2.0
2393,290,26,1.0
2394,290,29,1.0
2395,290,65,1.0
2396,290,67,1.0
2397,290,71,1.0
2398,290,96,2.0
2399,291,55,1.0
2400,291,57,2.0
2401,291,64,3.0
2402,291,85,1.0
2403,291,92,1.0
2404,291,102,1.0
2405,291,103,1.0
2406,292,34,1.0
2407,292,38,2.0
2408,292,41,1.0
2409,292,55,1.0
2410,292,72,1.0
2411,292,90,1.0
2412,292,98,1.0
2413,292,105,1.0
2414,293,26,3.0
2415,293,36,1.0
2416,293,67,1.0
2417,293,72,1.0
2418,293,79,1.0
2419,293,99,2.0
2420,293,108,1.0
2421,294,3,1.0
2422,294,13,1.0
2423,294,33,1.0
2424,294,34,1.0
2425,294,52,1.0
2426,294,67,1.0
2427,294,69,1.0
2428,294,72,1.0
2429,294,80,1.0
2430,294,95,1.0
2431,294,101,2.0
2432,295,2,1.0
2433,295,7,1.0
2434,295,13,1.0
2435,295,30,2.0
2436,295,57,1.0
2437,295,58,1.0
2438,295,61,1.0
2439,295,90,1.0
2440,295,94,1.0
2441,296,7,1.0
2442,296,11,1.0
2443,296,14,2.0
2444,296,75,1.0
2445,296,80,2.0
2446,296,88,1.0
2447,296,97,1.0
2448,296,99,1.0
2449,297,1,1.0
2450,297,2,1.0
2451,297,48,1.0
2452,297,72,1.0
2453,297,82,1.0
2454,297,85,3.0
2455,298,27,1.0
2456,298,30,1.0
2457,298,42,1.0
2458,298,50,2.0
2459,298,56,2.0
2460,298,67,1.0
2461,298,83,1.0
2462,298,85,2.0
2463,298,106,2.0
2464,298,109,1.0
2465,299,5,2.0
2466,299,9,1.0
2467,299,10,1.0
2468,299,16,1.0
2469,299,42,1.0
2470,299,53,1.0
2471,299,73,1.0
2472,299,77,1.0
2473,299,106,1.0
2474,300,16,1.0
2475,300,28,1.0
2476,300,30,2.0
2477,300,43,1.0
2478,300,74,1.0
2479,300,99,1.0
2480,301,8,1.0
2481,301,28,1.0
2482,301,29,2.0
2483,301,30,1.0
2484,301,35,2.0
2485,301,44,1.0
2486,301,64,1.0
2487,301,99,1.0
2488,302,2,1.0
2489,302,8,1.0
2490,302,21,1.0
2491,302,88,1.0
2492,302,93,1.0
2493,302,100,1.0
2494,303,11,1.0
2495,303,29,2.0
2496,303,41,1.0
2497,303,45,2.0
2498,303,46,1.0
2499,303,67,1.0
2500,303,74,1.0
2501,303,101,1.0
2502,303,109,1.0
2503,304,26,1.0
2504,304,30,1.0
2505,304,55,2.0
2506,304,86,2.0
2507,304,102,1.0
2508,305,1,1.0
2509,305,42,2.0
2510,305,74,2.0
2511,305,82,2.0
2512,306,1,3.0
2513,306,2,1.0
2514,306,11,3.0
2515,306,23,1.0
2516,306,24,1.0
2517,306,31,2.0
2518,306,37,1.0
2519,306,44,1.0
2520,306,45,1.0
2521,306,91,3.0
2522,307,16,1.0
2523,307,38,2.0
2524,307,60,1.0
2525,307,66,1.0
2526,307,104,1.0
2527,308,3,2.0
2528,308,12,1.0
2529,308,60,1.0
2530,308,73,1.0
2531,308,74,1.0
2532,308,88,1.0
2533,308,93,1.0
2534,308,99,1.0
2535,309,7,1.0
2536,309,8,1.0
2537,309,13,2.0
2538,309,21,1.0
2539,309,42,1.0
2540,309,60,1.0
2541,309,64,1.0
2542,310,9,2.0
2543,310,12,1.0
2544,310,16,1.0
2545,310,22,1.0
2546,310,33,1.0
2547,310,64,2.0
2548,310,72,1.0
2549,310,100,1.0
2550,310,109,1.0
2551,311,1,1.0
2552,311,2,1.0
2553,311,5,1.0
2554,311,15,1.0
2555,311,32,2.0
2556,311,55,1.0
2557,311,64,1.0
2558,311,65,2.0
2559,311,69,2.0
2560,311,78,1.0
2561,311,89,2.0
2562,311,105,2.0
2563,312,6,1.0
2564,312,14,2.0
2565,312,21,1.0
2566,312,56,2.0
2567,312,58,1.0
2568,312,59,1.0
2569,312,76,1.0
2570,312,96,1.0
2571,313,18,1.0
2572,313,29,2.0
2573,313,41,1.0
2574,313,48,1.0
2575,313,51,2.0
2576,313,58,2.0
2577,313,65,1.0
2578,313,66,1.0
2579,313,80,1.0
2580,313,91,1.0
2581,314,3,1.0
2582,314,16,1.0
2583,314,22,1.0
2584,314,29,1.0
2585,314,70,1.0
2586,314,72,1.0
2587,314,103,1.0
2588,314,108,1.0
2589,315,8,2.0
2590,315,31,2.0
2591,315,53,2.0
2592,315,58,1.0
2593,315,93,1.0
2594,315,97,1.0
2595,315,107,1.0
2596,316,5,1.0
2597,316,7,1.0
2598,316,33,1.0
2599,316,40,1.0
2600,316,47,1.0
2601,316,48,2.0
2602,316,69,1.0
2603,316,85,1.0
2604,316,94,1.0
2605,317,10,1.0
2606,317,16,1.0
2607,317,18,1.0
2608,317,24,1.0
2609,317,25,1.0
2610,317,33,2.0
2611,317,80,1.0
2612,317,106,1.0
2613,318,43,1.0
2614,318,50,1.0
2615,318,52,1.0
2616,318,84,2.0
2617,318,89,2.0
2618,318,95,1.0
2619,318,100,1.0
2620,318,102,2.0
2621,319,7,1.0
2622,319,29,2.0
2623,319,48,1.0
2624,319,52,2.0
2625,319,61,1.0
2626,319,79,3.0
2627,319,109,1.0
2628,320,2,1.0
2629,320,5,1.0
2630,320,23,1.0
2631,320,24,2.0
2632,320,33,1.0
2633,320,34,1.0
