,card,user,rating
1362,207,27,1.0
1363,207,35,1.0
1364,207,46,1.0
1365,207,52,2.0
1366,207,56,1.0
1367,207,75,2.0
1368,207,93,1.0
1369,207,101,2.0
1370,208,3,1.0
1371,208,10,3.0
1372,208,21,1.0
1373,208,45,2.0
1374,208,47,1.0
1375,208,72,2.0
1376,208,82,1.0
1377,208,94,1.0
1378,209,7,1.0
1379,209,17,2.0
1380,209,31,2.0
1381,209,38,2.0
1382,209,47,1.0
1383,209,77,2.0
1384,209,99,2.0
1385,210,3,1.0
1386,210,11,1.0
1387,210,23,1.0
1388,210,39,1.0
1389,210,75,2.0
1390,210,78,1.0
1391,210,82,2.0
1392,210,101,2.0
1393,211,29,1.0
1394,211,30,2.0
1395,211,39,2.0
1396,211,46,1.0
1397,212,25,1.0
1398,212,30,2.0
1399,212,54,1.0
1400,212,60,2.0
1401,212,67,2.0
1402,212,78,1.0
1403,212,89,2.0
1404,213,19,2.0
1405,213,72,2.0
1406,213,81,1.0
1407,213,83,2.0
1408,213,93,2.0
1409,214,11,1.0
1410,214,21,1.0
1411,214,34,2.0
1412,214,52,1.0
1413,214,92,2.0
1414,215,19,1.0
1415,215,35,1.0
1416,215,52,1.0
1417,215,53,2.0
1418,215,76,1.0
1419,215,79,1.0
1420,216,4,2.0
1421,216,14,2.0
1422,216,17,2.0
1423,216,38,1.0
1424,216,55,1.0
1425,216,63,2.0
1426,216,72,1.0
1427,216,89,1.0
1428,217,6,1.0
1429,217,26,2.0
1430,217,56,1.0
1431,217,59,1.0
1432,217,60,3.0
1433,217,65,1.0
1434,217,71,1.0
1435,217,82,1.0
1436,217,96,1.0
1437,218,30,3.0
1438,218,42,1.0
1439,218,52,1.0
1440,218,62,1.0
1441,218,67,2.0
1442,218,86,2.0
1443,218,97,2.0
1444,219,3,1.0
1445,219,5,2.0
1446,219,53,1.0
1447,219,54,2.0
1448,219,71,2.0
1449,219,84,1.0
1450,219,92,1.0
1451,219,101,2.0
1452,220,1,1.0
1453,220,15,1.0
1454,220,34,1.0
1455,220,46,1.0
1456,220,52,1.0
1457,220,56,2.0
1458,220,82,1.0
1459,220,84,2.0
1460,220,88,1.0
1461,220,91,1.0
1462,221,6,1.0
1463,221,7,1.0
1464,221,19,2.0
1465,221,50,1.0
1466,221,95,1.0
1467,222,9,2.0
1468,222,47,1.0
1469,222,54,1.0
1470,222,57,1.0
1471,222,73,1.0
1472,222,82,1.0
1473,223,5,1.0
1474,223,18,1.0
1475,223,30,1.0
1476,223,47,2.0
1477,223,57,1.0
1478,223,59,1.0
1479,223,66,1.0
1480,223,89,2.0
1481,223,91,1.0
1482,224,46,1.0
1483,224,52,2.0
1484,224,56,1.0
1485,224,61,2.0
1486,225,2,1.0
1487,225,11,2.0
1488,225,28,2.0
1489,225,40,1.0
1490,225,48,1.0
1491,225,67,2.0
1492,225,70,2.0
1493,225,72,1.0
1494,226,7,2.0
1495,226,24,1.0
1496,226,34,1.0
1497,226,80,2.0
1498,227,9,1.0
1499,227,23,1.0
1500,227,48,2.0
1501,227,52,1.0
1502,227,56,1.0
1503,227,80,1.0
1504,227,93,1.0
1505,228,2,2.0
1506,228,31,1.0
1507,228,70,2.0
1508,228,99,2.0
1509,229,25,3.0
1510,229,69,1.0
1511,229,73,1.0
1512,229,80,1.0
1513,229,98,1.0
1514,230,12,1.0
1515,230,19,2.0
1516,230,37,2.0
1517,230,39,1.0
1518,230,84,1.0
1519,230,93,2.0
1520,231,36,2.0
1521,231,59,2.0
1522,231,76,1.0
1523,231,77,2.0
1524,231,80,1.0
1525,231,84,1.0
1526,231,90,1.0
1527,231,99,1.0
1528,232,3,2.0
1529,232,83,1.0
1530,232,95,2.0
1531,233,7,1.0
1532,233,15,1.0
1533,233,18,2.0
1534,233,52,1.0
1535,233,66,2.0
1536,234,16,2.0
1537,234,42,1.0
1538,234,83,2.0
1539,234,84,1.0
1540,234,94,1.0
1541,235,10,1.0
1542,235,50,1.0
1543,235,61,2.0
1544,235,74,1.0
1545,235,81,1.0
1546,235,83,2.0
1547,235,91,1.0
1548,235,94,1.0
1549,235,101,2.0
1550,236,2,2.0
1551,236,10,1.0
1552,236,21,1.0
1553,236,23,1.0
1554,236,50,1.0
1555,236,68,1.0
1556,236,72,1.0
1557,236,80,2.0
1558,237,11,1.0
1559,237,74,2.0
1560,237,98,2.0
1561,238,8,1.0
1562,238,9,1.0
1563,238,35,1.0
1564,238,50,2.0
1565,238,70,1.0
1566,238,88,2.0
1567,239,2,2.0
1568,239,13,1.0
1569,239,25,1.0
1570,239,57,1.0
1571,239,63,1.0
1572,239,75,2.0
1573,239,80,2.0
1574,240,56,1.0
1575,240,66,2.0
1576,240,92,1.0
1577,240,95,1.0
1578,240,97,1.0
1579,241,6,1.0
1580,241,11,1.0
1581,241,41,2.0
1582,241,48,1.0
1583,241,49,1.0
1584,241,96,2.0
1585,242,18,1.0
1586,242,25,1.0
1587,242,28,1.0
1588,242,38,1.0
1589,242,41,1.0
1590,242,98,2.0
1591,243,10,1.0
1592,243,23,2.0
1593,243,37,2.0
1594,243,95,1.0
1595,244,8,1.0
1596,244,41,1.0
1597,244,44,1.0
1598,244,69,1.0
1599,244,72,1.0
1600,244,74,1.0
1601,244,79,2.0
1602,245,3,1.0
1603,245,18,2.0
1604,245,20,2.0
1605,245,27,1.0
1606,245,33,1.0
1607,245,41,2.0
1608,245,47,1.0
1609,245,62,2.0
1610,245,80,1.0
1611,245,90,2.0
1612,245,98,1.0
1613,246,20,1.0
1614,246,23,2.0
1615,246,30,1.0
1616,246,57,2.0
1617,246,61,1.0
1618,246,65,2.0
1619,246,77,2.0
1620,246,82,2.0
1621,246,84,2.0
1622,246,92,2.0
1623,247,6,1.0
1624,247,13,1.0
1625,247,24,1.0
1626,247,91,1.0
1627,247,93,1.0
1628,248,12,1.0
1629,248,19,1.0
1630,248,26,2.0
1631,248,31,1.0
1632,248,45,2.0
1633,248,65,1.0
1634,248,94,1.0
1635,249,3,1.0
1636,249,34,1.0
1637,249,79,1.0
1638,249,93,1.0
1639,250,9,2.0
1640,250,24,2.0
1641,250,28,1.0
1642,250,33,2.0
1643,250,38,1.0
1644,250,51,1.0
1645,251,21,2.0
1646,251,33,1.0
1647,251,35,2.0
1648,251,64,2.0
1649,251,68,2.0
1650,251,84,2.0
1651,251,88,2.0
1652,252,12,1.0
1653,252,16,1.0
1654,252,26,1.0
1655,252,30,1.0
1656,252,65,1.0
1657,252,80,2.0
1658,252,91,1.0
1659,253,24,2.0
1660,253,37,2.0
1661,253,44,1.0
1662,253,46,1.0
1663,253,63,1.0
1664,253,82,1.0
1665,253,100,1.0
1666,254,14,1.0
1667,254,18,1.0
1668,254,42,1.0
1669,254,44,1.0
1670,254,93,2.0
1671,254,98,1.0
1672,255,7,1.0
1673,255,26,1.0
1674,255,54,1.0
1675,255,73,1.0
1676,255,91,1.0
1677,255,94,1.0
1678,256,19,1.0
1679,256,51,1.0
1680,256,59,1.0
1681,256,67,1.0
1682,256,76,2.0
1683,257,14,1.0
1684,257,19,2.0
1685,257,76,2.0
1686,257,97,2.0
1687,258,5,1.0
1688,258,29,1.0
1689,258,49,1.0
1690,258,51,1.0
1691,258,83,3.0
1692,258,84,2.0
1693,258,92,1.0
1694,259,3,1.0
1695,259,13,1.0
1696,259,26,1.0
1697,259,31,2.0
1698,259,36,1.0
1699,259,48,1.0
1700,259,81,1.0
1701,260,8,2.0
1702,260,14,2.0
1703,260,20,2.0
1704,260,21,1.0
1705,260,33,1.0
1706,260,85,2.0
1707,261,24,2.0
1708,261,49,1.0
1709,261,60,2.0
1710,262,24,2.0
1711,262,25,2.0
1712,262,39,1.0
1713,262,60,2.0
1714,263,8,1.0
1715,263,17,1.0
1716,263,38,1.0
1717,263,48,1.0
1718,263,52,1.0
1719,263,54,2.0
1720,263,66,1.0
1721,263,83,1.0
1722,263,89,1.0
1723,264,16,2.0
1724,264,57,2.0
1725,264,62,1.0
1726,264,91,2.0
1727,264,98,1.0
1728,265,27,1.0
1729,265,36,1.0
1730,265,48,1.0
1731,265,88,1.0
1732,266,8,2.0
1733,266,29,1.0
1734,266,31,2.0
1735,266,82,1.0
1736,266,89,1.0
1737,266,91,1.0
1738,267,25,1.0
1739,267,33,1.0
1740,267,53,1.0
1741,267,66,2.0
1742,268,3,1.0
1743,268,5,1.0
1744,268,21,1.0
1745,268,39,2.0
1746,268,65,1.0
1747,268,83,1.0
1748,268,92,1.0
1749,268,100,2.0
1750,269,21,1.0
1751,269,33,1.0
1752,269,38,2.0
1753,269,43,1.0
1754,269,53,2.0
1755,269,93,1.0
1756,270,2,2.0
1757,270,37,2.0
1758,270,47,2.0
1759,270,60,2.0
1760,270,83,2.0
1761,270,84,1.0
1762,270,90,1.0
1763,270,100,1.0
1764,271,19,1.0
1765,271,28,1.0
1766,271,42,2.0
1767,271,70,1.0
1768,271,83,1.0
1769,272,23,1.0
1770,272,26,1.0
1771,272,90,1.0
1772,273,3,2.0
1773,273,32,1.0
1774,273,52,1.0
1775,273,54,1.0
1776,273,69,1.0
1777,274,42,1.0
1778,274,45,1.0
1779,274,64,1.0
1780,274,76,1.0
1781,274,85,1.0
1782,274,87,2.0
1783,274,91,1.0
1784,274,92,2.0
1785,275,21,1.0
1786,275,24,2.0
1787,275,36,1.0
1788,275,40,1.0
1789,275,69,1.0
1790,275,72,1.0
1791,275,83,1.0
1792,275,88,1.0
1793,275,95,2.0
1794,276,64,2.0
1795,276,81,1.0
1796,277,10,1.0
1797,277,37,1.0
1798,277,46,2.0
1799,277,59,1.0
1800,277,66,1.0
1801,277,83,1.0
1802,277,90,1.0
1803,277,97,1.0
1804,278,3,1.0
1805,278,6,1.0
1806,278,26,2.0
1807,278,29,1.0
1808,278,63,2.0
1809,278,75,1.0
1810,278,96,1.0
1811,279,12,1.0
1812,279,46,1.0
1813,279,52,1.0
1814,279,65,1.0
1815,279,90,1.0
1816,279,95,2.0
1817,279,98,1.0
1818,280,6,1.0
1819,280,8,1.0
1820,280,19,1.0
1821,280,71,2.0
1822,280,82,1.0
1823,280,90,1.0
1824,280,92,2.0
1825,280,95,1.0
1826,281,10,1.0
1827,281,29,1.0
1828,281,33,1.0
1829,281,44,1.0
1830,281,57,1.0
1831,281,79,1.0
1832,281,82,1.0
1833,281,86,1.0
1834,281,88,1.0
1835,282,16,2.0
1836,282,26,1.0
1837,282,93,2.0
1838,283,5,1.0
1839,283,6,2.0
1840,283,12,1.0
1841,283,24,1.0
1842,284,22,2.0
1843,284,40,2.0
1844,284,42,2.0
1845,284,73,1.0
1846,285,8,2.0
1847,285,22,1.0
1848,285,44,1.0
1849,285,71,1.0
1850,286,1,1.0
1851,286,9,1.0
1852,286,13,2.0
1853,286,36,1.0
1854,286,49,2.0
1855,286,70,1.0
1856,286,73,2.0
1857,286,75,2.0
1858,286,92,1.0
1859,287,8,1.0
1860,287,29,1.0
1861,287,32,1.0
1862,287,44,1.0
1863,287,75,2.0
1864,287,77,1.0
1865,287,90,2.0
1866,287,91,2.0
1867,287,100,1.0
1868,288,16,2.0
1869,288,19,1.0
1870,288,21,2.0
1871,288,44,2.0
1872,288,67,2.0
1873,288,79,1.0
1874,289,23,1.0
1875,289,32,1.0
1876,289,37,2.0
1877,289,59,1.0
1878,289,75,1.0
1879,289,95,1.0
1880,289,98,1.0
1881,290,16,1.0
1882,290,25,1.0
1883,290,30,1.0
1884,290,44,1.0
1885,290,67,2.0
1886,290,70,1.0
1887,290,81,1.0
1888,290,85,1.0
1889,290,96,1.0
1890,291,21,2.0
1891,291,36,1.0
1892,291,61,1.0
1893,291,71,1.0
1894,291,84,1.0
1895,291,87,1.0
1896,292,9,1.0
1897,292,13,1.0
1898,292,16,1.0
1899,292,28,2.0
1900,292,43,2.0
1901,292,51,2.0
1902,292,76,2.0
1903,292,83,1.0
1904,292,88,2.0
1905,292,94,1.0
1906,293,9,2.0
1907,293,17,1.0
1908,293,27,1.0
1909,293,28,1.0
1910,293,96,2.0
1911,294,13,2.0
1912,294,24,1.0
1913,294,48,1.0
1914,294,69,1.0
1915,294,77,2.0
1916,295,18,2.0
1917,295,19,2.0
1918,295,20,1.0
1919,295,21,1.0
1920,295,28,2.0
1921,295,44,1.0
1922,295,91,2.0
1923,295,94,1.0
1924,296,22,2.0
1925,296,42,2.0
1926,296,48,2.0
1927,296,59,2.0
1928,297,7,2.0
1929,297,10,1.0
1930,297,15,1.0
1931,297,45,2.0
1932,297,52,1.0
1933,297,87,1.0
1934,297,91,1.0
1935,297,92,1.0
1936,298,4,1.0
1937,298,13,2.0
1938,298,17,2.0
1939,298,22,1.0
1940,298,25,1.0
1941,298,32,2.0
1942,298,42,1.0
1943,298,45,1.0
1944,298,50,1.0
1945,298,73,2.0
1946,298,86,1.0
1947,298,95,1.0
1948,299,4,2.0
1949,299,7,1.0
1950,299,17,1.0
1951,299,51,1.0
1952,299,55,1.0
1953,299,66,1.0
1954,299,85,2.0
1955,300,27,2.0
1956,300,28,2.0
1957,300,66,1.0
1958,300,74,2.0
1959,300,81,1.0
1960,301,5,2.0
1961,301,6,2.0
1962,301,14,1.0
1963,301,28,1.0
1964,301,30,2.0
1965,301,32,2.0
1966,301,45,1.0
1967,301,96,1.0
1968,302,2,1.0
1969,302,18,1.0
1970,302,44,2.0
1971,302,66,1.0
1972,302,75,2.0
1973,302,81,2.0
1974,302,86,1.0
1975,302,91,2.0
1976,303,33,1.0
1977,303,40,2.0
1978,303,60,2.0
1979,303,61,2.0
1980,303,91,1.0
1981,304,23,1.0
1982,304,25,2.0
1983,304,27,2.0
1984,304,40,2.0
1985,304,56,1.0
1986,304,65,1.0
1987,304,68,1.0
1988,304,70,2.0
1989,304,83,2.0
1990,304,84,1.0
1991,304,89,1.0
1992,305,1,3.0
1993,305,16,1.0
1994,305,22,1.0
1995,305,34,1.0
1996,305,56,2.0
1997,305,72,1.0
1998,305,73,2.0
1999,305,74,1.0
2000,305,84,1.0
2001,305,98,1.0
2002,306,2,1.0
2003,306,18,1.0
2004,306,23,1.0
2005,306,35,2.0
2006,306,38,1.0
2007,306,41,2.0
2008,306,45,1.0
2009,306,67,1.0
2010,307,2,2.0
2011,307,17,2.0
2012,307,23,2.0
2013,307,32,1.0
2014,307,37,1.0
2015,307,52,2.0
2016,307,61,1.0
2017,307,69,1.0
2018,308,1,1.0
2019,308,5,2.0
2020,308,9,1.0
2021,308,38,1.0
2022,308,42,1.0
2023,308,74,2.0
2024,308,80,1.0
2025,309,34,2.0
2026,309,36,1.0
2027,309,64,2.0
2028,309,82,1.0
2029,309,97,1.0
2030,310,80,3.0
2031,310,84,2.0
2032,310,96,1.0
2033,310,97,2.0
2034,310,99,1.0
2035,311,16,1.0
2036,311,23,1.0
2037,311,29,2.0
2038,311,64,2.0
2039,311,66,2.0
2040,312,2,2.0
2041,312,5,1.0
2042,312,20,1.0
2043,312,23,1.0
2044,312,27,1.0
2045,312,67,2.0
2046,312,84,2.0
2047,312,86,2.0
2048,312,87,1.0
2049,312,92,2.0
2050,312,95,1.0
2051,313,3,1.0
2052,313,5,3.0
2053,313,22,2.0
2054,313,73,1.0
2055,313,94,2.0
2056,314,10,2.0
2057,314,52,2.0
2058,314,81,2.0
2059,314,85,1.0
2060,314,87,1.0
2061,314,90,1.0
2062,315,10,1.0
2063,315,24,1.0
2064,315,26,1.0
2065,315,31,1.0
2066,315,40,1.0
2067,315,70,2.0
2068,315,84,1.0
2069,315,93,2.0
2070,316,3,2.0
2071,316,39,1.0
2072,316,43,3.0
2073,316,53,1.0
2074,316,69,1.0
2075,316,75,1.0
2076,316,83,1.0
2077,317,24,2.0
2078,317,29,2.0
2079,317,52,1.0
2080,317,59,1.0
2081,317,61,1.0
2082,317,64,2.0
2083,317,72,2.0
2084,317,77,2.0
2085,317,88,2.0
2086,318,13,1.0
2087,318,14,2.0
2088,318,16,1.0
2089,318,28,1.0
2090,318,86,1.0
2091,318,87,2.0
2092,319,20,2.0
2093,319,25,1.0
2094,319,63,2.0
2095,319,70,1.0
2096,319,73,1.0
2097,319,99,1.0
2098,320,20,1.0
2099,320,21,2.0
2100,320,43,1.0
2101,320,90,2.0
2102,321,6,1.0
2103,321,21,2.0
2104,321,32,1.0
2105,321,41,1.0
2106,321,54,1.0
2107,321,78,1.0
2108,322,19,2.0
2109,322,41,1.0
2110,322,62,1.0
2111,322,97,1.0
2112,323,2,2.0
2113,323,10,2.0
2114,323,34,1.0
2115,323,41,1.0
2116,323,81,1.0
2117,324,7,2.0
2118,324,18,2.0
2119,324,37,2.0
2120,324,39,2.0
2121,324,43,1.0
2122,324,49,2.0
2123,324,69,2.0
2124,324,81,1.0
2125,324,91,1.0
2126,325,17,2.0
2127,325,33,2.0
2128,325,67,1.0
2129,325,75,1.0
2130,325,90,1.0
2131,326,7,1.0
2132,326,17,1.0
2133,326,78,1.0
2134,326,81,1.0
2135,326,86,2.0
2136,326,90,1.0
2137,327,13,2.0
2138,327,15,2.0
2139,327,31,1.0
2140,327,83,1.0
2141,327,98,1.0
2142,327,100,1.0
2143,328,2,3.0
2144,328,7,1.0
2145,328,24,1.0
2146,328,41,1.0
2147,328,62,1.0
2148,328,71,1.0
2149,329,16,2.0
2150,329,56,2.0
2151,329,64,1.0
2152,329,65,2.0
2153,329,66,3.0
2154,329,76,2.0
2155,330,18,1.0
2156,330,24,1.0
2157,330,44,1.0
2158,330,97,1.0
2159,330,98,2.0
2160,331,6,1.0
2161,331,26,3.0
2162,331,32,1.0
2163,331,44,1.0
2164,331,54,1.0
2165,331,63,1.0
2166,331,68,2.0
2167,331,74,2.0
2168,331,93,1.0
2169,332,30,2.0
2170,332,52,2.0
2171,332,81,1.0
2172,332,88,1.0
2173,333,28,1.0
2174,333,33,2.0
2175,333,46,1.0
2176,333,101,2.0
2177,334,22,1.0
2178,334,23,1.0
2179,334,34,1.0
2180,334,43,2.0
2181,334,51,1.0
2182,334,65,1.0
2183,334,89,1.0
2184,335,10,1.0
2185,335,13,2.0
2186,335,22,1.0
2187,335,32,1.0
2188,335,33,1.0
2189,335,62,2.0
2190,335,65,1.0
2191,335,75,2.0
2192,335,91,1.0
2193,336,23,1.0
2194,336,24,1.0
2195,336,34,1.0
2196,336,43,1.0
2197,336,50,3.0
2198,336,52,1.0
2199,337,31,1.0
2200,337,72,2.0
2201,337,81,1.0
2202,338,25,1.0
2203,338,27,1.0
2204,338,53,1.0
2205,338,55,2.0
2206,338,75,1.0
2207,338,83,1.0
2208,339,13,2.0
2209,339,16,2.0
2210,339,51,2.0
2211,339,55,2.0
2212,339,82,1.0
2213,340,19,1.0
2214,340,23,2.0
2215,340,25,1.0
2216,340,27,1.0
2217,340,29,1.0
2218,340,72,1.0
2219,340,74,2.0
2220,340,79,1.0
2221,341,13,1.0
2222,341,22,1.0
2223,341,43,2.0
2224,341,44,1.0
2225,341,52,2.0
2226,341,54,1.0
2227,341,57,1.0
2228,341,76,1.0
2229,341,95,1.0
2230,342,8,1.0
2231,342,11,1.0
2232,343,9,2.0
2233,343,25,1.0
2234,343,45,1.0
2235,343,49,1.0
2236,343,51,1.0
2237,343,53,1.0
2238,343,55,1.0
2239,343,60,2.0
2240,343,92,1.0
2241,344,2,3.0
2242,344,20,2.0
2243,344,33,2.0
2244,344,94,1.0
2245,345,2,2.0
2246,345,7,1.0
2247,345,9,2.0
2248,345,11,1.0
2249,345,23,1.0
2250,345,25,2.0
2251,345,43,2.0
2252,345,54,1.0
2253,345,63,2.0
2254,345,77,3.0
2255,345,79,1.0
2256,345,84,1.0
2257,345,97,1.0
2258,346,55,2.0
2259,346,59,1.0
2260,346,87,2.0
2261,346,90,1.0
2262,346,92,1.0
2263,346,93,2.0
2264,347,4,1.0
2265,347,33,1.0
2266,347,35,1.0
2267,347,46,2.0
2268,347,52,2.0
2269,347,94,1.0
2270,348,24,1.0
2271,348,35,2.0
2272,348,49,1.0
2273,348,66,1.0
2274,348,76,1.0
2275,348,82,2.0
2276,348,90,1.0
2277,348,91,1.0
2278,348,95,1.0
2279,348,97,1.0
2280,349,23,1.0
2281,349,32,1.0
2282,349,35,1.0
2283,349,46,1.0
2284,349,78,2.0
2285,349,87,1.0
2286,349,88,2.0
2287,349,95,1.0
2288,349,98,2.0
2289,349,100,1.0
2290,350,15,2.0
2291,350,41,1.0
2292,350,50,2.0
2293,351,9,3.0
2294,351,13,2.0
2295,351,22,2.0
2296,351,45,1.0
2297,351,52,1.0
2298,351,56,1.0
2299,351,63,2.0
2300,351,72,1.0
2301,352,14,2.0
2302,352,43,1.0
2303,352,56,1.0
2304,353,31,1.0
2305,353,44,1.0
2306,353,48,2.0
2307,353,77,2.0
2308,353,89,1.0
2309,354,9,1.0
2310,354,14,1.0
2311,354,32,2.0
2312,354,37,2.0
2313,354,40,1.0
2314,354,66,1.0
2315,354,72,1.0
2316,354,96,2.0
2317,355,12,1.0
2318,355,51,1.0
2319,355,67,1.0
2320,355,93,2.0
2321,355,97,1.0
2322,356,32,1.0
2323,356,39,2.0
2324,356,40,1.0
2325,356,55,1.0
2326,356,70,1.0
2327,356,75,1.0
2328,357,2,2.0
2329,357,50,2.0
2330,358,35,1.0
2331,358,52,1.0
2332,358,69,2.0
2333,359,11,2.0
2334,359,24,1.0
2335,359,56,1.0
2336,359,73,1.0
2337,360,11,1.0
2338,360,17,2.0
2339,360,29,1.0
2340,360,39,2.0
2341,360,76,1.0
2342,361,39,1.0
2343,361,47,1.0
2344,361,63,2.0
2345,361,69,1.0
2346,361,72,1.0
2347,361,75,1.0
2348,362,3,1.0
2349,362,7,2.0
2350,362,25,2.0
2351,362,32,1.0
2352,362,49,1.0
2353,362,70,1.0
2354,362,94,2.0
2355,362,100,1.0
2356,363,6,1.0
2357,363,16,2.0
2358,363,28,1.0
2359,363,34,1.0
2360,363,78,1.0
2361,363,87,2.0
2362,363,94,2.0
2363,364,15,1.0
2364,364,24,1.0
2365,364,39,1.0
2366,364,54,2.0
2367,365,1,1.0
2368,365,3,2.0
2369,365,13,1.0
2370,365,28,1.0
2371,365,41,2.0
2372,365,48,2.0
2373,365,64,1.0
2374,365,66,1.0
2375,365,96,1.0
2376,366,38,2.0
2377,366,45,1.0
2378,367,3,1.0
2379,367,40,1.0
2380,367,61,1.0
2381,367,92,1.0
2382,367,96,1.0
2383,368,4,1.0
2384,368,8,2.0
2385,368,14,1.0
2386,368,16,2.0
2387,368,23,1.0
2388,368,51,1.0
2389,368,86,1.0
2390,368,87,2.0
2391,368,93,1.0
2392,368,101,2.0
2393,369,4,1.0
2394,369,10,2.0
2395,369,47,1.0
2396,369,51,2.0
2397,369,57,2.0
2398,369,67,1.0
2399,369,83,1.0
2400,370,18,2.0
2401,370,38,1.0
2402,370,67,1.0
2403,370,73,1.0
2404,370,100,1.0
2405,371,4,1.0
2406,371,5,1.0
2407,371,33,1.0
2408,371,35,1.0
2409,371,55,1.0
2410,372,54,2.0
2411,372,71,2.0
2412,372,81,1.0
2413,372,82,1.0
2414,373,20,2.0
2415,373,24,2.0
2416,373,25,1.0
2417,373,46,1.0
2418,373,54,1.0
2419,374,17,1.0
2420,374,22,2.0
2421,374,23,1.0
2422,374,35,1.0
2423,374,36,2.0
2424,374,45,2.0
2425,374,61,1.0
2426,374,64,1.0
2427,374,72,1.0
2428,374,75,1.0
2429,374,88,1.0
2430,375,16,1.0
2431,375,28,2.0
2432,375,44,2.0
2433,375,46,1.0
2434,375,47,2.0
2435,375,48,1.0
2436,375,59,2.0
2437,375,60,1.0
2438,375,70,2.0
2439,375,74,1.0
2440,375,88,1.0
2441,375,96,2.0
2442,376,27,1.0
2443,376,62,2.0
2444,376,70,2.0
2445,376,80,2.0
2446,376,82,2.0
2447,376,95,1.0
2448,377,8,1.0
2449,377,11,2.0
2450,377,49,1.0
2451,377,51,1.0
2452,377,63,3.0
2453,377,74,1.0
2454,377,81,1.0
2455,377,97,2.0
2456,377,98,1.0
2457,378,11,1.0
2458,378,17,1.0
2459,378,38,2.0
2460,378,39,1.0
2461,378,40,1.0
2462,378,53,2.0
2463,378,54,1.0
2464,378,56,1.0
2465,378,60,1.0
2466,378,70,2.0
2467,378,76,1.0
2468,378,95,1.0
2469,379,7,2.0
2470,379,26,1.0
2471,379,43,3.0
2472,379,80,1.0
2473,379,96,1.0
2474,380,14,1.0
2475,380,20,2.0
2476,380,32,1.0
2477,380,39,1.0
2478,380,47,2.0
2479,380,48,1.0
2480,380,55,1.0
2481,381,4,1.0
2482,381,12,1.0
2483,381,22,2.0
2484,381,32,1.0
2485,381,50,1.0
2486,381,56,1.0
2487,381,70,1.0
2488,381,94,1.0
2489,382,12,1.0
2490,382,30,2.0
2491,382,42,1.0
2492,382,70,1.0
2493,382,92,1.0
2494,383,3,1.0
2495,383,24,1.0
2496,383,35,1.0
2497,383,89,1.0
2498,383,91,2.0
2499,384,1,1.0
2500,384,17,2.0
2501,384,56,1.0
2502,384,57,1.0
2503,384,66,1.0
2504,384,67,2.0
2505,384,73,2.0
2506,385,4,1.0
2507,385,17,2.0
2508,385,33,1.0
2509,385,60,1.0
2510,385,61,1.0
2511,385,96,2.0
2512,385,98,1.0
2513,386,10,1.0
2514,386,28,1.0
2515,386,49,1.0
2516,386,74,1.0
2517,386,80,1.0
2518,387,2,1.0
2519,387,4,1.0
2520,387,6,1.0
2521,387,45,1.0
2522,387,55,1.0
2523,387,57,1.0
2524,388,5,2.0
2525,388,7,2.0
2526,388,16,2.0
2527,388,25,1.0
2528,388,49,1.0
2529,388,51,1.0
2530,388,59,1.0
2531,389,12,1.0
2532,389,16,1.0
2533,389,49,2.0
2534,389,59,1.0
2535,389,61,2.0
2536,389,75,2.0
2537,389,81,2.0
2538,390,16,1.0
2539,390,29,1.0
2540,390,35,3.0
2541,390,47,2.0
2542,390,52,1.0
2543,390,79,2.0
2544,390,88,1.0
2545,390,97,2.0
2546,390,100,2.0
2547,391,43,1.0
2548,391,72,1.0
2549,391,81,2.0
2550,392,3,1.0
2551,392,6,2.0
2552,392,8,1.0
2553,392,10,1.0
2554,392,37,1.0
2555,392,54,1.0
2556,392,62,1.0
2557,392,63,2.0
2558,392,73,1.0
2559,392,91,1.0
2560,392,100,2.0
2561,393,1,2.0
2562,393,11,1.0
2563,393,23,1.0
2564,393,31,2.0
2565,393,63,1.0
2566,393,94,1.0
2567,394,31,2.0
2568,394,32,2.0
2569,394,33,1.0
2570,394,46,2.0
2571,394,52,1.0
2572,394,69,1.0
2573,394,81,1.0
2574,394,88,1.0
2575,395,1,1.0
2576,395,5,1.0
2577,395,22,1.0
2578,395,35,2.0
2579,395,37,1.0
2580,395,61,2.0
2581,395,66,2.0
2582,395,85,1.0
2583,395,87,1.0
2584,395,101,2.0
2585,396,1,1.0
2586,396,6,1.0
2587,396,13,1.0
2588,396,19,1.0
2589,396,29,1.0
2590,396,38,1.0
2591,396,57,2.0
2592,396,79,1.0
2593,396,94,1.0
2594,397,9,1.0
2595,397,29,2.0
2596,397,60,1.0
2597,397,72,2.0
2598,397,84,2.0
2599,398,6,1.0
2600,398,21,1.0
2601,398,28,1.0
2602,398,38,1.0
2603,398,46,2.0
2604,398,51,1.0
2605,398,53,1.0
2606,398,54,1.0
2607,398,55,1.0
2608,398,59,2.0
2609,398,64,2.0
2610,398,65,1.0
2611,398,77,1.0
2612,398,81,2.0
2613,398,86,2.0
2614,399,4,1.0
2615,399,6,1.0
2616,399,14,1.0
2617,399,23,1.0
2618,399,40,2.0
2619,399,51,2.0
2620,399,70,1.0
2621,400,11,2.0
2622,400,29,1.0
2623,400,31,1.0
2624,400,44,1.0
2625,400,87,1.0
2626,400,94,1.0
2627,401,2,1.0
2628,401,10,1.0
2629,401,24,1.0
2630,401,34,1.0
2631,401,42,1.0
2632,401,48,1.0
2633,401,62,1.0
