,id_x,user_x,card,status_x,id_y,user_y,status_y
573,1573.0,73.0,48,True,488.0,84.0,True
574,1573.0,73.0,48,True,758.0,85.0,True
575,1940.0,45.0,48,True,430.0,19.0,True
576,1940.0,45.0,48,True,488.0,84.0,True
577,1940.0,45.0,48,True,758.0,85.0,True
578,1944.0,66.0,48,True,430.0,19.0,True
579,1944.0,66.0,48,True,488.0,84.0,True
580,1944.0,66.0,48,True,758.0,85.0,True
581,195.0,15.0,49,True,,,
582,415.0,83.0,49,True,,,
583,1602.0,9.0,49,True,,,
584,1096.0,78.0,50,True,568.0,26.0,True
585,1096.0,78.0,50,True,599.0,5.0,True
586,1394.0,99.0,50,True,568.0,26.0,True
587,1394.0,99.0,50,True,599.0,5.0,True
588,354.0,62.0,51,True,594.0,48.0,True
589,386.0,46.0,51,True,594.0,48.0,True
590,652.0,60.0,51,True,594.0,48.0,True
591,520.0,21.0,52,True,300.0,86.0,True
592,520.0,21.0,52,True,377.0,98.0,True
593,524.0,46.0,52,True,300.0,86.0,True
594,524.0,46.0,52,True,377.0,98.0,True
595,850.0,25.0,52,True,300.0,86.0,True
596,850.0,25.0,52,True,377.0,98.0,True
597,1065.0,20.0,52,True,300.0,86.0,True
598,1065.0,20.0,52,True,377.0,98.0,True
599,1779.0,98.0,52,True,300.0,86.0,True
600,1779.0,98.0,52,True,377.0,98.0,True
601,1023.0,81.0,53,True,131.0,38.0,True
602,1216.0,30.0,53,True,131.0,38.0,True
603,1781.0,62.0,53,True,131.0,38.0,True
604,1862.0,29.0,53,True,131.0,38.0,True
605,723.0,20.0,54,True,82.0,43.0,True
606,723.0,20.0,54,True,388.0,97.0,True
607,723.0,20.0,54,True,668.0,8.0,True
608,1244.0,22.0,54,True,82.0,43.0,True
609,1244.0,22.0,54,True,388.0,97.0,True
610,1244.0,22.0,54,True,668.0,8.0,True
611,314.0,44.0,55,True,109.0,90.0,True
612,314.0,44.0,55,True,876.0,69.0,True
613,318.0,82.0,55,True,109.0,90.0,True
614,318.0,82.0,55,True,876.0,69.0,True
615,791.0,83.0,55,True,109.0,90.0,True
616,791.0,83.0,55,True,876.0,69.0,True
617,925.0,6.0,55,True,109.0,90.0,True
618,925.0,6.0,55,True,876.0,69.0,True
619,1225.0,84.0,55,True,109.0,90.0,True
620,1225.0,84.0,55,True,876.0,69.0,True
621,1418.0,40.0,55,True,109.0,90.0,True
622,1418.0,40.0,55,True,876.0,69.0,True
623,1538.0,98.0,55,True,109.0,90.0,True
624,1538.0,98.0,55,True,876.0,69.0,True
625,111.0,78.0,56,True,35.0,22.0,True
626,111.0,78.0,56,True,126.0,7.0,True
627,111.0,78.0,56,True,966.0,62.0,True
628,189.0,62.0,56,True,35.0,22.0,True
629,189.0,62.0,56,True,126.0,7.0,True
630,189.0,62.0,56,True,966.0,62.0,True
631,294.0,4.0,56,True,35.0,22.0,True
632,294.0,4.0,56,True,126.0,7.0,True
633,294.0,4.0,56,True,966.0,62.0,True
634,993.0,74.0,56,True,35.0,22.0,True
635,993.0,74.0,56,True,126.0,7.0,True
636,993.0,74.0,56,True,966.0,62.0,True
637,1080.0,3.0,56,True,35.0,22.0,True
638,1080.0,3.0,56,True,126.0,7.0,True
639,1080.0,3.0,56,True,966.0,62.0,True
640,1165.0,35.0,56,True,35.0,22.0,True
641,1165.0,35.0,56,True,126.0,7.0,True
642,1165.0,35.0,56,True,966.0,62.0,True
643,956.0,23.0,57,True,,,
644,1284.0,95.0,57,True,,,
645,1846.0,13.0,57,True,,,
646,897.0,28.0,58,True,118.0,11.0,True
647,931.0,90.0,58,True,118.0,11.0,True
648,1435.0,22.0,58,True,118.0,11.0,True
649,1686.0,52.0,58,True,118.0,11.0,True
650,177.0,71.0,59,True,,,
651,402.0,11.0,59,True,,,
652,576.0,41.0,59,True,,,
653,1626.0,86.0,59,True,,,
654,804.0,4.0,60,True,64.0,57.0,True
655,804.0,4.0,60,True,76.0,71.0,True
656,889.0,91.0,60,True,64.0,57.0,True
657,889.0,91.0,60,True,76.0,71.0,True
658,1694.0,22.0,60,True,64.0,57.0,True
659,1694.0,22.0,60,True,76.0,71.0,True
660,507.0,91.0,61,True,937.0,18.0,True
661,768.0,30.0,61,True,937.0,18.0,True
662,1052.0,54.0,61,True,937.0,18.0,True
663,1917.0,35.0,61,True,937.0,18.0,True
664,639.0,63.0,62,True,,,
665,923.0,15.0,62,True,,,
666,1081.0,11.0,62,True,,,
667,1131.0,65.0,62,True,,,
668,1456.0,46.0,62,True,,,
669,90.0,66.0,63,True,40.0,89.0,True
670,90.0,66.0,63,True,498.0,32.0,True
671,90.0,66.0,63,True,600.0,45.0,True
672,90.0,66.0,63,True,997.0,56.0,True
673,448.0,80.0,63,True,40.0,89.0,True
674,448.0,80.0,63,True,498.0,32.0,True
675,448.0,80.0,63,True,600.0,45.0,True
676,448.0,80.0,63,True,997.0,56.0,True
677,1121.0,19.0,63,True,40.0,89.0,True
678,1121.0,19.0,63,True,498.0,32.0,True
679,1121.0,19.0,63,True,600.0,45.0,True
680,1121.0,19.0,63,True,997.0,56.0,True
681,1684.0,60.0,64,True,490.0,99.0,True
682,1684.0,60.0,64,True,741.0,76.0,True
683,1684.0,60.0,64,True,927.0,5.0,True
684,642.0,96.0,65,True,184.0,8.0,True
685,642.0,96.0,65,True,346.0,28.0,True
686,642.0,96.0,65,True,908.0,83.0,True
687,733.0,54.0,65,True,184.0,8.0,True
688,733.0,54.0,65,True,346.0,28.0,True
689,733.0,54.0,65,True,908.0,83.0,True
690,780.0,84.0,65,True,184.0,8.0,True
691,780.0,84.0,65,True,346.0,28.0,True
692,780.0,84.0,65,True,908.0,83.0,True
693,1347.0,90.0,65,True,184.0,8.0,True
694,1347.0,90.0,65,True,346.0,28.0,True
695,1347.0,90.0,65,True,908.0,83.0,True
696,1784.0,79.0,65,True,184.0,8.0,True
697,1784.0,79.0,65,True,346.0,28.0,True
698,1784.0,79.0,65,True,908.0,83.0,True
699,1876.0,93.0,65,True,184.0,8.0,True
700,1876.0,93.0,65,True,346.0,28.0,True
701,1876.0,93.0,65,True,908.0,83.0,True
702,1878.0,12.0,65,True,184.0,8.0,True
703,1878.0,12.0,65,True,346.0,28.0,True
704,1878.0,12.0,65,True,908.0,83.0,True
705,539.0,7.0,66,True,63.0,2.0,True
706,539.0,7.0,66,True,142.0,99.0,True
707,539.0,7.0,66,True,496.0,7.0,True
708,539.0,7.0,66,True,944.0,29.0,True
709,600.0,28.0,66,True,63.0,2.0,True
710,600.0,28.0,66,True,142.0,99.0,True
711,600.0,28.0,66,True,496.0,7.0,True
712,600.0,28.0,66,True,944.0,29.0,True
713,1004.0,12.0,66,True,63.0,2.0,True
714,1004.0,12.0,66,True,142.0,99.0,True
715,1004.0,12.0,66,True,496.0,7.0,True
716,1004.0,12.0,66,True,944.0,29.0,True
717,1939.0,22.0,66,True,63.0,2.0,True
718,1939.0,22.0,66,True,142.0,99.0,True
719,1939.0,22.0,66,True,496.0,7.0,True
720,1939.0,22.0,66,True,944.0,29.0,True
721,132.0,75.0,67,True,185.0,25.0,True
722,1115.0,86.0,67,True,185.0,25.0,True
723,1597.0,84.0,67,True,185.0,25.0,True
724,1613.0,63.0,67,True,185.0,25.0,True
725,1857.0,71.0,67,True,185.0,25.0,True
726,92.0,11.0,68,True,341.0,5.0,True
727,92.0,11.0,68,True,853.0,85.0,True
728,92.0,11.0,68,True,1003.0,99.0,True
729,188.0,72.0,68,True,341.0,5.0,True
730,188.0,72.0,68,True,853.0,85.0,True
731,188.0,72.0,68,True,1003.0,99.0,True
732,210.0,40.0,68,True,341.0,5.0,True
733,210.0,40.0,68,True,853.0,85.0,True
734,210.0,40.0,68,True,1003.0,99.0,True
735,1314.0,56.0,68,True,341.0,5.0,True
736,1314.0,56.0,68,True,853.0,85.0,True
737,1314.0,56.0,68,True,1003.0,99.0,True
738,1803.0,16.0,68,True,341.0,5.0,True
739,1803.0,16.0,68,True,853.0,85.0,True
740,1803.0,16.0,68,True,1003.0,99.0,True
741,1830.0,94.0,68,True,341.0,5.0,True
742,1830.0,94.0,68,True,853.0,85.0,True
743,1830.0,94.0,68,True,1003.0,99.0,True
744,385.0,22.0,69,True,559.0,28.0,True
745,1117.0,60.0,69,True,559.0,28.0,True
746,1458.0,87.0,69,True,559.0,28.0,True
747,1653.0,54.0,69,True,559.0,28.0,True
748,989.0,75.0,70,True,83.0,44.0,True
749,989.0,75.0,70,True,395.0,61.0,True
750,1151.0,36.0,70,True,83.0,44.0,True
751,1151.0,36.0,70,True,395.0,61.0,True
752,1177.0,39.0,70,True,83.0,44.0,True
753,1177.0,39.0,70,True,395.0,61.0,True
754,1253.0,64.0,70,True,83.0,44.0,True
755,1253.0,64.0,70,True,395.0,61.0,True
756,1294.0,87.0,70,True,83.0,44.0,True
757,1294.0,87.0,70,True,395.0,61.0,True
758,1662.0,89.0,70,True,83.0,44.0,True
759,1662.0,89.0,70,True,395.0,61.0,True
760,1872.0,91.0,70,True,83.0,44.0,True
761,1872.0,91.0,70,True,395.0,61.0,True
762,101.0,36.0,71,True,563.0,17.0,True
763,101.0,36.0,71,True,784.0,83.0,True
764,101.0,36.0,71,True,887.0,72.0,True
765,363.0,43.0,71,True,563.0,17.0,True
766,363.0,43.0,71,True,784.0,83.0,True
767,363.0,43.0,71,True,887.0,72.0,True
768,1256.0,53.0,71,True,563.0,17.0,True
769,1256.0,53.0,71,True,784.0,83.0,True
770,1256.0,53.0,71,True,887.0,72.0,True
771,1471.0,71.0,71,True,563.0,17.0,True
772,1471.0,71.0,71,True,784.0,83.0,True
773,1471.0,71.0,71,True,887.0,72.0,True
774,1725.0,72.0,72,True,180.0,2.0,True
775,1725.0,72.0,72,True,244.0,88.0,True
776,1725.0,72.0,72,True,349.0,25.0,True
777,1725.0,72.0,72,True,717.0,21.0,True
778,1725.0,72.0,72,True,991.0,51.0,True
779,1451.0,61.0,73,True,207.0,43.0,True
780,1451.0,61.0,73,True,282.0,20.0,True
781,1451.0,61.0,73,True,457.0,13.0,True
782,1463.0,60.0,73,True,207.0,43.0,True
783,1463.0,60.0,73,True,282.0,20.0,True
784,1463.0,60.0,73,True,457.0,13.0,True
785,1817.0,1.0,73,True,207.0,43.0,True
786,1817.0,1.0,73,True,282.0,20.0,True
787,1817.0,1.0,73,True,457.0,13.0,True
788,627.0,47.0,74,True,243.0,19.0,True
789,845.0,81.0,74,True,243.0,19.0,True
790,1260.0,14.0,74,True,243.0,19.0,True
791,1373.0,31.0,74,True,243.0,19.0,True
792,1498.0,85.0,74,True,243.0,19.0,True
793,1786.0,50.0,74,True,243.0,19.0,True
794,1838.0,25.0,74,True,243.0,19.0,True
795,525.0,14.0,75,True,191.0,64.0,True
796,525.0,14.0,75,True,501.0,97.0,True
797,525.0,14.0,75,True,519.0,8.0,True
798,1475.0,24.0,75,True,191.0,64.0,True
799,1475.0,24.0,75,True,501.0,97.0,True
800,1475.0,24.0,75,True,519.0,8.0,True
801,176.0,96.0,76,True,739.0,86.0,True
802,825.0,80.0,76,True,739.0,86.0,True
803,1258.0,25.0,76,True,739.0,86.0,True
804,1312.0,82.0,76,True,739.0,86.0,True
805,1521.0,47.0,76,True,739.0,86.0,True
806,331.0,14.0,77,True,163.0,51.0,True
807,331.0,14.0,77,True,307.0,40.0,True
808,331.0,14.0,77,True,444.0,18.0,True
809,623.0,98.0,77,True,163.0,51.0,True
810,623.0,98.0,77,True,307.0,40.0,True
811,623.0,98.0,77,True,444.0,18.0,True
812,708.0,72.0,77,True,163.0,51.0,True
813,708.0,72.0,77,True,307.0,40.0,True
814,708.0,72.0,77,True,444.0,18.0,True
815,980.0,24.0,77,True,163.0,51.0,True
816,980.0,24.0,77,True,307.0,40.0,True
817,980.0,24.0,77,True,444.0,18.0,True
818,1107.0,22.0,77,True,163.0,51.0,True
819,1107.0,22.0,77,True,307.0,40.0,True
820,1107.0,22.0,77,True,444.0,18.0,True
821,1170.0,48.0,77,True,163.0,51.0,True
822,1170.0,48.0,77,True,307.0,40.0,True
823,1170.0,48.0,77,True,444.0,18.0,True
824,1282.0,56.0,77,True,163.0,51.0,True
825,1282.0,56.0,77,True,307.0,40.0,True
826,1282.0,56.0,77,True,444.0,18.0,True
827,1472.0,77.0,77,True,163.0,51.0,True
828,1472.0,77.0,77,True,307.0,40.0,True
829,1472.0,77.0,77,True,444.0,18.0,True
830,243.0,65.0,78,True,564.0,4.0,True
831,502.0,45.0,78,True,564.0,4.0,True
832,595.0,66.0,78,True,564.0,4.0,True
833,1075.0,4.0,78,True,564.0,4.0,True
834,1105.0,29.0,78,True,564.0,4.0,True
835,1157.0,56.0,78,True,564.0,4.0,True
836,1348.0,79.0,78,True,564.0,4.0,True
837,1353.0,97.0,78,True,564.0,4.0,True
838,93.0,93.0,79,True,296.0,61.0,True
839,93.0,93.0,79,True,757.0,18.0,True
840,93.0,93.0,79,True,902.0,92.0,True
841,93.0,93.0,79,True,985.0,51.0,True
842,199.0,46.0,79,True,296.0,61.0,True
843,199.0,46.0,79,True,757.0,18.0,True
844,199.0,46.0,79,True,902.0,92.0,True
845,199.0,46.0,79,True,985.0,51.0,True
846,296.0,24.0,79,True,296.0,61.0,True
847,296.0,24.0,79,True,757.0,18.0,True
848,296.0,24.0,79,True,902.0,92.0,True
849,296.0,24.0,79,True,985.0,51.0,True
850,361.0,37.0,79,True,296.0,61.0,True
851,361.0,37.0,79,True,757.0,18.0,True
852,361.0,37.0,79,True,902.0,92.0,True
853,361.0,37.0,79,True,985.0,51.0,True
854,390.0,64.0,79,True,296.0,61.0,True
855,390.0,64.0,79,True,757.0,18.0,True
856,390.0,64.0,79,True,902.0,92.0,True
857,390.0,64.0,79,True,985.0,51.0,True
858,729.0,30.0,79,True,296.0,61.0,True
859,729.0,30.0,79,True,757.0,18.0,True
860,729.0,30.0,79,True,902.0,92.0,True
861,729.0,30.0,79,True,985.0,51.0,True
862,1428.0,3.0,79,True,296.0,61.0,True
863,1428.0,3.0,79,True,757.0,18.0,True
864,1428.0,3.0,79,True,902.0,92.0,True
865,1428.0,3.0,79,True,985.0,51.0,True
866,1799.0,59.0,79,True,296.0,61.0,True
867,1799.0,59.0,79,True,757.0,18.0,True
868,1799.0,59.0,79,True,902.0,92.0,True
869,1799.0,59.0,79,True,985.0,51.0,True
870,307.0,8.0,80,True,201.0,82.0,True
871,307.0,8.0,80,True,959.0,48.0,True
872,616.0,25.0,80,True,201.0,82.0,True
873,616.0,25.0,80,True,959.0,48.0,True
874,1375.0,63.0,80,True,201.0,82.0,True
875,1375.0,63.0,80,True,959.0,48.0,True
876,86.0,39.0,81,True,869.0,82.0,True
877,286.0,15.0,81,True,869.0,82.0,True
878,1877.0,55.0,81,True,869.0,82.0,True
879,190.0,71.0,82,True,,,
880,357.0,5.0,82,True,,,
881,464.0,88.0,82,True,,,
882,575.0,28.0,82,True,,,
883,591.0,25.0,82,True,,,
884,1332.0,82.0,82,True,,,
885,621.0,40.0,83,True,281.0,24.0,True
886,621.0,40.0,83,True,977.0,40.0,True
887,621.0,40.0,83,True,984.0,26.0,True
888,777.0,9.0,83,True,281.0,24.0,True
889,777.0,9.0,83,True,977.0,40.0,True
890,777.0,9.0,83,True,984.0,26.0,True
891,135.0,29.0,84,True,21.0,2.0,True
892,135.0,29.0,84,True,661.0,11.0,True
893,442.0,31.0,84,True,21.0,2.0,True
894,442.0,31.0,84,True,661.0,11.0,True
895,1335.0,11.0,84,True,21.0,2.0,True
896,1335.0,11.0,84,True,661.0,11.0,True
897,1567.0,54.0,84,True,21.0,2.0,True
898,1567.0,54.0,84,True,661.0,11.0,True
899,284.0,33.0,85,True,565.0,41.0,True
900,284.0,33.0,85,True,919.0,38.0,True
901,437.0,62.0,85,True,565.0,41.0,True
902,437.0,62.0,85,True,919.0,38.0,True
903,1485.0,76.0,85,True,565.0,41.0,True
904,1485.0,76.0,85,True,919.0,38.0,True
905,1614.0,50.0,85,True,565.0,41.0,True
906,1614.0,50.0,85,True,919.0,38.0,True
907,965.0,18.0,86,True,376.0,34.0,True
908,965.0,18.0,86,True,671.0,88.0,True
909,965.0,18.0,86,True,725.0,91.0,True
910,965.0,18.0,86,True,895.0,54.0,True
911,258.0,58.0,87,True,721.0,32.0,True
912,934.0,92.0,87,True,721.0,32.0,True
913,1731.0,26.0,87,True,721.0,32.0,True
914,1019.0,77.0,88,True,435.0,76.0,True
915,1321.0,10.0,88,True,435.0,76.0,True
916,1869.0,72.0,88,True,435.0,76.0,True
917,110.0,98.0,89,True,193.0,4.0,True
918,110.0,98.0,89,True,569.0,91.0,True
919,1340.0,14.0,89,True,193.0,4.0,True
920,1340.0,14.0,89,True,569.0,91.0,True
921,1561.0,71.0,89,True,193.0,4.0,True
922,1561.0,71.0,89,True,569.0,91.0,True
923,1918.0,69.0,89,True,193.0,4.0,True
924,1918.0,69.0,89,True,569.0,91.0,True
925,297.0,82.0,90,True,71.0,1.0,True
926,297.0,82.0,90,True,86.0,99.0,True
927,297.0,82.0,90,True,263.0,64.0,True
928,488.0,59.0,90,True,71.0,1.0,True
929,488.0,59.0,90,True,86.0,99.0,True
930,488.0,59.0,90,True,263.0,64.0,True
931,835.0,48.0,90,True,71.0,1.0,True
932,835.0,48.0,90,True,86.0,99.0,True
933,835.0,48.0,90,True,263.0,64.0,True
934,1133.0,51.0,90,True,71.0,1.0,True
935,1133.0,51.0,90,True,86.0,99.0,True
936,1133.0,51.0,90,True,263.0,64.0,True
937,1866.0,90.0,90,True,71.0,1.0,True
938,1866.0,90.0,90,True,86.0,99.0,True
939,1866.0,90.0,90,True,263.0,64.0,True
940,1923.0,93.0,90,True,71.0,1.0,True
941,1923.0,93.0,90,True,86.0,99.0,True
942,1923.0,93.0,90,True,263.0,64.0,True
943,944.0,34.0,91,True,478.0,34.0,True
944,944.0,34.0,91,True,855.0,87.0,True
945,944.0,34.0,91,True,978.0,88.0,True
946,944.0,34.0,91,True,995.0,22.0,True
947,1624.0,60.0,91,True,478.0,34.0,True
948,1624.0,60.0,91,True,855.0,87.0,True
949,1624.0,60.0,91,True,978.0,88.0,True
950,1624.0,60.0,91,True,995.0,22.0,True
951,1648.0,39.0,91,True,478.0,34.0,True
952,1648.0,39.0,91,True,855.0,87.0,True
953,1648.0,39.0,91,True,978.0,88.0,True
954,1648.0,39.0,91,True,995.0,22.0,True
955,1728.0,48.0,91,True,478.0,34.0,True
956,1728.0,48.0,91,True,855.0,87.0,True
957,1728.0,48.0,91,True,978.0,88.0,True
958,1728.0,48.0,91,True,995.0,22.0,True
959,184.0,88.0,92,True,,,
960,1344.0,32.0,92,True,,,
961,1564.0,57.0,92,True,,,
962,1598.0,58.0,92,True,,,
963,300.0,40.0,93,True,257.0,54.0,True
964,320.0,71.0,93,True,257.0,54.0,True
965,1760.0,24.0,93,True,257.0,54.0,True
966,126.0,49.0,94,True,649.0,12.0,True
967,126.0,49.0,94,True,833.0,4.0,True
968,126.0,49.0,94,True,893.0,87.0,True
969,235.0,11.0,94,True,649.0,12.0,True
970,235.0,11.0,94,True,833.0,4.0,True
971,235.0,11.0,94,True,893.0,87.0,True
972,1453.0,80.0,94,True,649.0,12.0,True
973,1453.0,80.0,94,True,833.0,4.0,True
974,1453.0,80.0,94,True,893.0,87.0,True
975,312.0,15.0,95,True,313.0,28.0,True
976,317.0,79.0,95,True,313.0,28.0,True
977,515.0,68.0,95,True,313.0,28.0,True
978,676.0,8.0,95,True,313.0,28.0,True
979,686.0,53.0,95,True,313.0,28.0,True
980,1050.0,82.0,95,True,313.0,28.0,True
981,163.0,5.0,96,True,186.0,9.0,True
982,163.0,5.0,96,True,667.0,55.0,True
983,1180.0,80.0,96,True,186.0,9.0,True
984,1180.0,80.0,96,True,667.0,55.0,True
985,1399.0,91.0,96,True,186.0,9.0,True
986,1399.0,91.0,96,True,667.0,55.0,True
987,602.0,72.0,97,True,334.0,11.0,True
988,602.0,72.0,97,True,513.0,74.0,True
989,602.0,72.0,97,True,523.0,21.0,True
990,602.0,72.0,97,True,551.0,86.0,True
991,689.0,61.0,97,True,334.0,11.0,True
992,689.0,61.0,97,True,513.0,74.0,True
993,689.0,61.0,97,True,523.0,21.0,True
994,689.0,61.0,97,True,551.0,86.0,True
995,367.0,61.0,98,True,487.0,93.0,True
996,367.0,61.0,98,True,651.0,91.0,True
997,730.0,64.0,98,True,487.0,93.0,True
998,730.0,64.0,98,True,651.0,91.0,True
999,1017.0,77.0,98,True,487.0,93.0,True
1000,1017.0,77.0,98,True,651.0,91.0,True
1001,401.0,46.0,99,True,,,
1002,513.0,70.0,99,True,,,
1003,800.0,73.0,99,True,,,
1004,1319.0,88.0,99,True,,,
1005,1929.0,64.0,99,True,,,
1006,228.0,37.0,100,True,240.0,83.0,True
1007,228.0,37.0,100,True,950.0,84.0,True
1008,946.0,74.0,100,True,240.0,83.0,True
1009,946.0,74.0,100,True,950.0,84.0,True
1010,1047.0,58.0,100,True,240.0,83.0,True
1011,1047.0,58.0,100,True,950.0,84.0,True
1012,1048.0,29.0,100,True,240.0,83.0,True
1013,1048.0,29.0,100,True,950.0,84.0,True
1014,1057.0,3.0,100,True,240.0,83.0,True
1015,1057.0,3.0,100,True,950.0,84.0,True
1016,1689.0,27.0,100,True,240.0,83.0,True
1017,1689.0,27.0,100,True,950.0,84.0,True
1018,364.0,50.0,101,True,481.0,15.0,True
1019,364.0,50.0,101,True,524.0,32.0,True
1020,364.0,50.0,101,True,797.0,93.0,True
1021,419.0,38.0,101,True,481.0,15.0,True
1022,419.0,38.0,101,True,524.0,32.0,True
1023,419.0,38.0,101,True,797.0,93.0,True
1024,794.0,23.0,101,True,481.0,15.0,True
1025,794.0,23.0,101,True,524.0,32.0,True
1026,794.0,23.0,101,True,797.0,93.0,True
1027,1064.0,30.0,101,True,481.0,15.0,True
1028,1064.0,30.0,101,True,524.0,32.0,True
1029,1064.0,30.0,101,True,797.0,93.0,True
1030,1473.0,21.0,101,True,481.0,15.0,True
1031,1473.0,21.0,101,True,524.0,32.0,True
1032,1473.0,21.0,101,True,797.0,93.0,True
1033,1608.0,16.0,101,True,481.0,15.0,True
1034,1608.0,16.0,101,True,524.0,32.0,True
1035,1608.0,16.0,101,True,797.0,93.0,True
1036,1636.0,41.0,101,True,481.0,15.0,True
1037,1636.0,41.0,101,True,524.0,32.0,True
1038,1636.0,41.0,101,True,797.0,93.0,True
1039,483.0,96.0,102,True,38.0,61.0,True
1040,483.0,96.0,102,True,404.0,95.0,True
1041,483.0,96.0,102,True,954.0,9.0,True
1042,814.0,47.0,102,True,38.0,61.0,True
1043,814.0,47.0,102,True,404.0,95.0,True
1044,814.0,47.0,102,True,954.0,9.0,True
1045,921.0,6.0,102,True,38.0,61.0,True
1046,921.0,6.0,102,True,404.0,95.0,True
1047,921.0,6.0,102,True,954.0,9.0,True
1048,1055.0,57.0,102,True,38.0,61.0,True
1049,1055.0,57.0,102,True,404.0,95.0,True
1050,1055.0,57.0,102,True,954.0,9.0,True
1051,1257.0,10.0,102,True,38.0,61.0,True
1052,1257.0,10.0,102,True,404.0,95.0,True
1053,1257.0,10.0,102,True,954.0,9.0,True
1054,1531.0,84.0,102,True,38.0,61.0,True
1055,1531.0,84.0,102,True,404.0,95.0,True
1056,1531.0,84.0,102,True,954.0,9.0,True
1057,1841.0,11.0,102,True,38.0,61.0,True
1058,1841.0,11.0,102,True,404.0,95.0,True
1059,1841.0,11.0,102,True,954.0,9.0,True
1060,473.0,60.0,103,True,,,
1061,490.0,91.0,103,True,,,
1062,605.0,64.0,103,True,,,
1063,682.0,36.0,103,True,,,
1064,819.0,74.0,103,True,,,
1065,1746.0,63.0,103,True,,,
1066,1921.0,88.0,103,True,,,
1067,862.0,19.0,104,True,188.0,8.0,True
1068,862.0,19.0,104,True,862.0,92.0,True
1069,862.0,19.0,104,True,941.0,67.0,True
1070,910.0,7.0,104,True,188.0,8.0,True
1071,910.0,7.0,104,True,862.0,92.0,True
1072,910.0,7.0,104,True,941.0,67.0,True
1073,1006.0,64.0,104,True,188.0,8.0,True
1074,1006.0,64.0,104,True,862.0,92.0,True
1075,1006.0,64.0,104,True,941.0,67.0,True
1076,1316.0,24.0,104,True,188.0,8.0,True
1077,1316.0,24.0,104,True,862.0,92.0,True
1078,1316.0,24.0,104,True,941.0,67.0,True
1079,1691.0,59.0,104,True,188.0,8.0,True
1080,1691.0,59.0,104,True,862.0,92.0,True
1081,1691.0,59.0,104,True,941.0,67.0,True
1082,1719.0,35.0,104,True,188.0,8.0,True
1083,1719.0,35.0,104,True,862.0,92.0,True
1084,1719.0,35.0,104,True,941.0,67.0,True
1085,1897.0,98.0,104,True,188.0,8.0,True
1086,1897.0,98.0,104,True,862.0,92.0,True
1087,1897.0,98.0,104,True,941.0,67.0,True
1088,148.0,36.0,105,True,411.0,26.0,True
1089,148.0,36.0,105,True,414.0,49.0,True
1090,148.0,36.0,105,True,680.0,35.0,True
1091,429.0,90.0,105,True,411.0,26.0,True
1092,429.0,90.0,105,True,414.0,49.0,True
1093,429.0,90.0,105,True,680.0,35.0,True
1094,841.0,59.0,105,True,411.0,26.0,True
1095,841.0,59.0,105,True,414.0,49.0,True
1096,841.0,59.0,105,True,680.0,35.0,True
1097,1203.0,94.0,105,True,411.0,26.0,True
1098,1203.0,94.0,105,True,414.0,49.0,True
1099,1203.0,94.0,105,True,680.0,35.0,True
1100,1720.0,96.0,105,True,411.0,26.0,True
1101,1720.0,96.0,105,True,414.0,49.0,True
1102,1720.0,96.0,105,True,680.0,35.0,True
1103,1905.0,50.0,106,True,62.0,74.0,True
1104,1905.0,50.0,106,True,514.0,54.0,True
1105,1905.0,50.0,106,True,685.0,15.0,True
1106,84.0,63.0,107,True,607.0,5.0,True
1107,1406.0,38.0,107,True,607.0,5.0,True
1108,1479.0,81.0,107,True,607.0,5.0,True
1109,1793.0,84.0,107,True,607.0,5.0,True
1110,622.0,1.0,108,True,763.0,71.0,True
1111,622.0,1.0,108,True,772.0,40.0,True
1112,622.0,1.0,108,True,989.0,61.0,True
1113,1037.0,33.0,108,True,763.0,71.0,True
1114,1037.0,33.0,108,True,772.0,40.0,True
1115,1037.0,33.0,108,True,989.0,61.0,True
1116,1820.0,18.0,108,True,763.0,71.0,True
1117,1820.0,18.0,108,True,772.0,40.0,True
1118,1820.0,18.0,108,True,989.0,61.0,True
1119,280.0,46.0,109,True,166.0,37.0,True
1120,280.0,46.0,109,True,451.0,62.0,True
1121,280.0,46.0,109,True,494.0,17.0,True
1122,280.0,46.0,109,True,576.0,54.0,True
1123,280.0,46.0,109,True,658.0,64.0,True
1124,969.0,19.0,109,True,166.0,37.0,True
1125,969.0,19.0,109,True,451.0,62.0,True
1126,969.0,19.0,109,True,494.0,17.0,True
1127,969.0,19.0,109,True,576.0,54.0,True
1128,969.0,19.0,109,True,658.0,64.0,True
1129,1175.0,27.0,109,True,166.0,37.0,True
1130,1175.0,27.0,109,True,451.0,62.0,True
1131,1175.0,27.0,109,True,494.0,17.0,True
1132,1175.0,27.0,109,True,576.0,54.0,True
1133,1175.0,27.0,109,True,658.0,64.0,True
1134,1517.0,6.0,109,True,166.0,37.0,True
1135,1517.0,6.0,109,True,451.0,62.0,True
1136,1517.0,6.0,109,True,494.0,17.0,True
1137,1517.0,6.0,109,True,576.0,54.0,True
1138,1517.0,6.0,109,True,658.0,64.0,True
1139,703.0,63.0,110,True,169.0,78.0,True
1140,1735.0,81.0,110,True,169.0,78.0,True
1141,194.0,72.0,111,True,301.0,23.0,True
1142,194.0,72.0,111,True,872.0,48.0,True
1143,1043.0,22.0,111,True,301.0,23.0,True
1144,1043.0,22.0,111,True,872.0,48.0,True
1145,1085.0,12.0,111,True,301.0,23.0,True
1146,1085.0,12.0,111,True,872.0,48.0,True
